18718	2.0
285306	63.0
35826	-82.0
51072	48.0
234990	3.0
55300	56.0
204148	35.0
99806	-34.0
203322	55.0
185794	16.0
12992	65.0
236796	14.0
60186	63.0
148876	31.0
126448	7.0
144592	-79.0
54264	-9.0
58982	-46.0
184002	55.0
115920	48.0
247058	-25.0
255808	89.0
146020	46.0
280420	-94.0
284732	-19.0
85442	22.0
231742	-54.0
191268	7.0
217798	26.0
114002	-3.0
290486	-64.0
219394	69.0
126210	101.0
46942	26.0
140630	-32.0
31416	-46.0
148526	8.0
103320	-3.0
207186	39.0
120946	-42.0
278138	62.0
232414	-26.0
45122	-109.0
249830	29.0
281512	53.0
298508	-22.0
264026	15.0
257614	-34.0
70924	-60.0
240324	1.0
274918	27.0
75530	-34.0
110096	-11.0
144942	39.0
210672	-5.0
264950	-16.0
15526	16.0
199556	-7.0
257502	-10.0
32214	5.0
78400	36.0
14364	-12.0
98476	-37.0
64582	-9.0
242494	11.0
250684	37.0
138194	36.0
153902	22.0
199346	10.0
134456	-3.0
202048	-45.0
214620	35.0
107422	-22.0
231532	-72.0
51100	-7.0
88284	3.0
287658	4.0
274260	22.0
137746	47.0
51212	29.0
144480	67.0
243026	-28.0
39802	39.0
198506	76.0
212898	41.0
87010	18.0
239358	16.0
283430	-36.0
138572	2.0
57876	19.0
225932	32.0
13216	-37.0
294854	-2.0
179060	-33.0
159894	-58.0
39200	61.0
188552	-29.0
82950	-48.0
106638	4.0
137998	2.0
202440	67.0
136556	23.0
21658	37.0
188692	5.0
166124	-28.0
112574	55.0
188930	-8.0
222684	22.0
127414	58.0
284844	13.0
3220	-30.0
197260	27.0
266728	26.0
78274	-22.0
277648	34.0
86576	-25.0
131348	25.0
145530	1.0
144088	72.0
186102	-68.0
31864	14.0
257656	-21.0
37968	-29.0
70070	19.0
121954	-55.0
213472	-20.0
258706	-39.0
49252	-17.0
73192	-10.0
57526	-37.0
75250	-105.0
250740	25.0
281092	-83.0
260400	77.0
13412	23.0
295708	-55.0
285012	113.0
53858	-21.0
171906	8.0
3416	-33.0
120288	35.0
224966	0.0
259406	17.0
59374	-12.0
140910	12.0
258930	17.0
23548	22.0
167608	15.0
201810	0.0
72030	17.0
272972	12.0
4494	47.0
168294	-45.0
41986	58.0
9394	16.0
271026	22.0
34244	0.0
26642	9.0
208782	-62.0
83692	2.0
222082	-1.0
1092	-21.0
16604	-90.0
169442	-11.0
47026	9.0
140896	29.0
233156	-3.0
291592	-37.0
30534	-29.0
147630	51.0
21700	-11.0
85358	15.0
220990	17.0
195678	28.0
22652	-10.0
204064	22.0
147574	9.0
237706	5.0
269010	31.0
169078	11.0
3360	-37.0
13020	53.0
78582	1.0
235648	24.0
225316	-51.0
105756	32.0
272496	-70.0
249956	76.0
106806	69.0
256802	46.0
293762	-23.0
101094	-38.0
290668	-60.0
84924	-7.0
87682	-66.0
41538	-2.0
173614	15.0
38024	0.0
144494	12.0
254968	75.0
248528	69.0
114072	22.0
60256	-29.0
168756	56.0
117684	37.0
213066	25.0
276934	32.0
153118	-9.0
101584	50.0
232680	15.0
109396	21.0
188622	41.0
6244	-45.0
179186	-8.0
146692	-92.0
196742	49.0
190582	-42.0
135744	-3.0
134176	-30.0
195258	-3.0
110068	-70.0
261366	55.0
63168	16.0
46200	53.0
210322	-8.0
30912	-49.0
91532	-18.0
38206	-16.0
10052	-84.0
13972	24.0
28280	-60.0
100786	42.0
38234	8.0
41874	-49.0
115542	24.0
40908	74.0
138586	-67.0
111552	-3.0
111020	-4.0
78638	39.0
174762	-30.0
19404	60.0
48860	-6.0
8260	51.0
251314	-18.0
200438	-4.0
156702	2.0
142268	1.0
179200	-27.0
257768	39.0
183876	62.0
25550	-19.0
64218	3.0
208964	-36.0
38710	14.0
170912	3.0
238966	8.0
187698	25.0
255318	5.0
232764	-45.0
246526	-43.0
232596	3.0
264544	36.0
44520	-35.0
48314	-27.0
24290	-34.0
156072	12.0
53452	3.0
44170	70.0
262598	1.0
51702	99.0
158690	43.0
141708	87.0
161588	-16.0
231840	44.0
159936	56.0
232666	-79.0
247618	30.0
78554	105.0
93562	-20.0
180138	-12.0
86464	-51.0
248682	-17.0
99134	28.0
153944	-58.0
198912	-23.0
137760	53.0
5698	23.0
275646	17.0
282128	45.0
118384	-45.0
200312	-30.0
203000	-55.0
294196	18.0
240436	-69.0
256956	35.0
262346	77.0
41020	-6.0
41930	-70.0
121744	-25.0
259644	48.0
44254	-16.0
154840	32.0
172830	0.0
28364	31.0
52906	45.0
181860	-4.0
78232	15.0
157598	-20.0
198814	59.0
194768	13.0
32886	-49.0
60018	28.0
75726	-14.0
116732	19.0
217546	38.0
272342	15.0
260120	3.0
29988	8.0
121814	5.0
16926	23.0
22316	-37.0
119560	-43.0
252112	-94.0
133406	-48.0
172326	12.0
216692	55.0
49462	28.0
282562	53.0
61642	25.0
155610	40.0
249508	-51.0
261142	-24.0
10458	-56.0
54432	83.0
21154	65.0
119210	51.0
185934	44.0
116816	1.0
262640	-17.0
90090	-22.0
299054	13.0
61586	-39.0
204526	-43.0
252420	66.0
272748	-16.0
152628	28.0
76160	-4.0
284746	-30.0
248822	10.0
168868	-7.0
252532	-19.0
295610	-1.0
143164	36.0
60228	-58.0
26824	-44.0
204512	15.0
216706	2.0
18886	20.0
164668	38.0
221718	69.0
216454	41.0
118580	8.0
4298	32.0
91392	10.0
105602	-19.0
136542	-2.0
169218	23.0
164010	29.0
135646	-44.0
232288	-29.0
217630	-39.0
32998	53.0
172144	-67.0
94486	-16.0
122136	-54.0
113008	20.0
138152	-53.0
214298	-64.0
265664	53.0
215502	-31.0
216846	-3.0
270774	44.0
197848	0.0
242270	-40.0
298802	-54.0
64316	45.0
129710	8.0
223160	5.0
197330	-63.0
260526	23.0
181510	31.0
164402	-11.0
7938	38.0
198198	-16.0
232176	-3.0
262724	21.0
103880	-48.0
267106	37.0
223622	-45.0
16716	38.0
35280	6.0
278250	-20.0
139356	-19.0
291508	61.0
121030	-28.0
187194	13.0
292950	18.0
199318	21.0
167958	55.0
171248	-133.0
298928	-29.0
165522	-69.0
29680	56.0
145810	-17.0
52864	-45.0
35672	-12.0
77518	-14.0
8400	-42.0
130648	37.0
163562	51.0
93184	29.0
95410	5.0
13006	-19.0
139930	-2.0
272594	-39.0
251272	10.0
15764	-28.0
127232	-81.0
102676	31.0
145866	8.0
17458	-38.0
184660	-28.0
45290	-84.0
115192	-14.0
6692	-8.0
28630	36.0
177940	33.0
66626	-28.0
155386	18.0
560	-54.0
13300	-16.0
123326	-31.0
151172	-3.0
195216	-31.0
88816	-43.0
24206	50.0
107366	31.0
25592	64.0
232316	33.0
148708	23.0
254030	72.0
247422	-86.0
61936	14.0
259784	-25.0
275058	-42.0
113498	-45.0
226016	63.0
260890	-13.0
291858	-4.0
28602	55.0
41188	4.0
65884	-14.0
212142	-14.0
108234	-24.0
13762	20.0
64442	-25.0
276122	6.0
16044	4.0
281750	8.0
141750	-33.0
30324	31.0
227514	71.0
233520	102.0
147322	26.0
37058	-15.0
286006	-120.0
293790	-106.0
166138	-43.0
257684	59.0
59934	43.0
5866	33.0
8022	55.0
202776	-42.0
241710	-24.0
199990	97.0
190120	-50.0
91238	-22.0
115472	-8.0
14490	63.0
183834	-19.0
127750	43.0
251734	-33.0
92890	-9.0
135338	-57.0
157290	-50.0
173502	-95.0
188272	-15.0
95928	-20.0
289898	36.0
200872	77.0
136822	97.0
247520	-15.0
147224	-4.0
277564	3.0
141988	-37.0
271376	31.0
7798	25.0
297626	2.0
262556	34.0
82698	-18.0
110040	-4.0
165354	-20.0
60634	45.0
10108	35.0
11298	-64.0
138222	10.0
141960	5.0
39326	-48.0
150472	-38.0
207690	-10.0
156492	64.0
13524	33.0
200172	26.0
133042	-12.0
242228	-17.0
284690	17.0
98798	-1.0
40124	-7.0
119868	-47.0
221970	10.0
81662	-26.0
3472	47.0
158914	-43.0
6706	52.0
34104	4.0
280560	-23.0
230552	21.0
172004	6.0
64568	-104.0
118902	-39.0
211554	-16.0
203028	17.0
235760	-16.0
151144	-76.0
151592	-8.0
15078	-27.0
51282	22.0
193046	-18.0
132972	-33.0
74662	60.0
238224	65.0
258958	52.0
31122	-1.0
1316	25.0
220304	100.0
37996	37.0
230902	8.0
172788	-45.0
60928	-48.0
227696	-21.0
18746	-45.0
154434	8.0
244272	25.0
275576	61.0
84826	9.0
69804	30.0
197386	11.0
295722	-42.0
274302	-6.0
168560	1.0
232540	-45.0
47040	82.0
41524	-12.0
200046	74.0
291116	26.0
212856	13.0
9030	-40.0
2856	-9.0
176008	15.0
92820	-2.0
104958	-42.0
74620	-41.0
92974	-31.0
13468	16.0
109648	-27.0
296044	47.0
84182	-71.0
92498	-51.0
225456	-22.0
88718	3.0
39158	40.0
123606	17.0
131432	11.0
209202	85.0
238042	45.0
173712	-23.0
40236	6.0
234024	-34.0
276220	21.0
78722	-39.0
212814	-77.0
298410	-17.0
254814	-23.0
200326	-19.0
205240	-30.0
59136	-71.0
110600	-52.0
215376	40.0
192010	-72.0
172116	-1.0
248570	-1.0
293860	45.0
1918	10.0
56644	-4.0
112812	-30.0
74452	2.0
48678	-25.0
64260	91.0
95732	39.0
223384	-8.0
279804	18.0
229040	-32.0
297290	28.0
22960	5.0
285432	-9.0
260722	78.0
280084	29.0
67704	-20.0
266504	-29.0
193074	14.0
296744	14.0
108500	39.0
64498	-48.0
135968	32.0
251202	-38.0
128534	52.0
109508	-32.0
103460	-10.0
252210	54.0
214340	77.0
74690	27.0
119490	-30.0
129822	37.0
69034	-30.0
143626	46.0
158172	-52.0
156226	-8.0
165858	-22.0
156310	-45.0
76244	13.0
190008	-17.0
225288	42.0
5726	13.0
264572	27.0
104468	-17.0
276276	-5.0
263494	24.0
201572	18.0
246652	42.0
42672	-14.0
239876	-16.0
256662	43.0
798	39.0
175056	28.0
196560	90.0
176092	-36.0
21294	36.0
235102	-48.0
219072	-12.0
236404	-52.0
60620	25.0
233002	-73.0
4130	28.0
34496	-2.0
101220	-32.0
206668	-30.0
81340	-30.0
237874	1.0
254716	-47.0
125300	109.0
31094	-41.0
94262	9.0
116354	-2.0
171850	82.0
57862	-1.0
180908	-66.0
185444	-56.0
109172	73.0
272888	-100.0
284410	35.0
55230	8.0
127386	-83.0
65114	33.0
218050	2.0
52500	-40.0
18172	-35.0
268352	23.0
17010	-34.0
224980	17.0
164416	24.0
189280	5.0
186802	-40.0
106330	-44.0
75922	58.0
3458	23.0
149324	4.0
257670	-16.0
92764	68.0
54348	-22.0
149660	18.0
287728	-33.0
90510	4.0
144340	32.0
150640	89.0
181244	-29.0
11858	24.0
282646	6.0
275212	64.0
273210	-104.0
219184	-8.0
243250	5.0
116956	-7.0
143318	-60.0
52822	-10.0
123578	-13.0
169176	25.0
178220	-30.0
197428	-31.0
283584	33.0
180334	28.0
131446	24.0
103642	38.0
105252	-20.0
293566	23.0
214704	-9.0
258734	-15.0
109116	18.0
39172	44.0
124306	-4.0
16338	33.0
70546	47.0
93338	-49.0
148722	-5.0
55006	-42.0
178710	-38.0
83342	15.0
107268	21.0
261800	16.0
17808	-86.0
76608	-61.0
82656	-70.0
120806	11.0
157122	56.0
188034	18.0
217350	65.0
84490	71.0
202090	42.0
2380	81.0
146776	18.0
156912	63.0
259868	118.0
236614	-58.0
241374	4.0
231196	17.0
238280	46.0
271278	9.0
178640	-10.0
134694	57.0
5572	50.0
10136	0.0
86604	63.0
41846	-7.0
101500	33.0
201096	29.0
88830	-16.0
102298	-26.0
42042	50.0
166292	-41.0
14952	-14.0
282086	-43.0
64946	59.0
167300	70.0
267764	3.0
208852	-2.0
191380	-61.0
210728	35.0
248934	14.0
273000	10.0
66122	35.0
73682	18.0
101696	28.0
64386	62.0
194054	-10.0
84434	-26.0
241332	-58.0
82362	20.0
46060	-53.0
116368	-58.0
92680	-62.0
87472	7.0
155316	-36.0
42266	32.0
177254	1.0
139538	77.0
84504	-42.0
286636	-5.0
23912	56.0
206248	1.0
280350	-9.0
279314	-44.0
45682	39.0
69314	-4.0
267988	-25.0
281652	-51.0
295988	38.0
216062	-67.0
207452	-17.0
99092	-25.0
276388	5.0
53354	14.0
112406	0.0
256312	73.0
72674	51.0
217322	-27.0
118734	6.0
28406	16.0
49644	-62.0
89810	40.0
5992	85.0
162064	-18.0
8582	-29.0
101262	-38.0
112714	64.0
249452	10.0
269178	-7.0
1274	37.0
275562	-19.0
4354	31.0
199696	-10.0
221368	-29.0
269094	-37.0
33040	14.0
210756	31.0
75082	19.0
6328	0.0
286090	33.0
19922	63.0
186578	71.0
87654	8.0
234878	-18.0
256704	-7.0
233170	-39.0
72982	74.0
235606	-13.0
135114	-137.0
211946	-80.0
167874	64.0
85190	-39.0
233954	-8.0
88858	-101.0
167398	-57.0
196980	50.0
78932	20.0
137088	52.0
83230	-15.0
19320	20.0
70308	17.0
228872	46.0
267120	81.0
291606	-102.0
247744	-30.0
38990	-56.0
219380	23.0
259560	-47.0
193284	16.0
249984	9.0
60886	39.0
211848	85.0
20426	-31.0
162932	-8.0
152754	61.0
155484	37.0
249242	-14.0
275548	-2.0
50512	-18.0
188986	-2.0
189574	-70.0
205828	22.0
263228	70.0
26418	-52.0
106050	-45.0
109858	5.0
184226	-68.0
129976	22.0
232134	16.0
171696	-13.0
203266	-67.0
251902	2.0
228340	92.0
228760	-8.0
9002	-45.0
214634	1.0
264978	-13.0
23310	-3.0
185122	68.0
46340	-38.0
7588	5.0
21504	-58.0
45948	-45.0
247156	24.0
22022	-41.0
175910	45.0
193494	-55.0
146076	-4.0
204792	-34.0
180012	-28.0
2702	-13.0
225484	26.0
140574	41.0
125818	-38.0
107744	50.0
111566	-57.0
170646	-70.0
202832	20.0
259462	-46.0
119588	42.0
277928	-31.0
231280	12.0
211456	60.0
230426	42.0
84784	2.0
156548	-34.0
159950	3.0
50456	27.0
93912	49.0
191870	-6.0
4578	52.0
29932	3.0
208138	63.0
49336	-20.0
73374	11.0
61740	-6.0
85960	-15.0
136318	-16.0
226366	-99.0
161350	33.0
195342	3.0
234528	-13.0
245868	84.0
38388	-41.0
291984	-36.0
190596	-37.0
273896	-80.0
67144	-54.0
85148	50.0
279398	33.0
79324	-32.0
62384	13.0
88578	60.0
216594	12.0
49084	-7.0
198016	-22.0
279874	-71.0
218638	9.0
62874	-23.0
96670	-33.0
139132	51.0
118370	-59.0
151494	68.0
108472	-67.0
185220	19.0
20538	27.0
35308	13.0
257488	-2.0
267008	-31.0
96698	38.0
262472	-7.0
19138	0.0
53690	-98.0
283794	-11.0
292390	66.0
153916	84.0
205436	-30.0
97216	124.0
134988	-10.0
191002	-4.0
159208	56.0
70014	-38.0
2590	24.0
20230	19.0
23072	-28.0
146300	75.0
282968	71.0
97048	-7.0
36106	71.0
81158	22.0
11088	-8.0
174818	-6.0
194908	17.0
58674	20.0
130172	21.0
5334	-9.0
41748	27.0
262794	-17.0
111076	72.0
227066	83.0
1974	28.0
256718	-9.0
60858	31.0
245154	-22.0
281470	23.0
191548	54.0
222446	22.0
157836	-39.0
180026	-3.0
3430	-36.0
280784	-10.0
23114	12.0
115094	-102.0
143206	-8.0
273924	-45.0
176400	87.0
78414	10.0
111454	-32.0
222922	68.0
178892	-35.0
182910	8.0
14504	4.0
73850	92.0
160944	39.0
208236	-13.0
76748	-25.0
1134	-45.0
210182	4.0
269234	37.0
230874	12.0
292082	17.0
12502	65.0
127316	79.0
53844	-64.0
25942	-18.0
70336	37.0
200228	40.0
211260	35.0
2212	2.0
231924	12.0
222698	8.0
96880	9.0
22582	-12.0
98532	-2.0
132258	-48.0
64680	42.0
239582	30.0
214970	-8.0
135674	-3.0
101948	21.0
250572	-90.0
81872	65.0
152530	-56.0
118174	24.0
145782	-84.0
7056	116.0
113526	41.0
189042	48.0
86786	34.0
296954	-7.0
87556	103.0
219744	-34.0
67004	-66.0
68908	-7.0
289730	49.0
77924	-20.0
113176	-25.0
291872	-21.0
6132	27.0
15876	-28.0
259350	52.0
127512	7.0
70714	1.0
167160	15.0
117236	4.0
212310	-27.0
124908	-65.0
65898	10.0
100408	3.0
128226	30.0
7266	61.0
22120	-8.0
52990	-6.0
196588	70.0
153174	13.0
47628	-8.0
146202	-22.0
284592	-5.0
222964	18.0
234276	27.0
68082	-72.0
150486	-45.0
7630	-7.0
110754	11.0
258342	11.0
117432	8.0
133112	1.0
282772	-34.0
25858	10.0
224028	30.0
261450	4.0
145180	-2.0
83888	17.0
134862	40.0
104818	-27.0
90440	-72.0
206626	49.0
107450	17.0
176498	-69.0
175028	52.0
254730	-41.0
235410	38.0
290766	-41.0
157864	-22.0
173642	-29.0
160510	-28.0
90860	48.0
275716	21.0
164276	7.0
157024	-44.0
100394	34.0
197078	-21.0
245266	-17.0
154406	15.0
251300	21.0
76888	73.0
154364	54.0
77126	-99.0
299292	-14.0
250138	43.0
129724	54.0
289366	-28.0
276976	89.0
6622	30.0
81970	-4.0
291074	11.0
86338	-15.0
107170	-20.0
112070	-17.0
152950	8.0
14	2.0
85414	-71.0
295050	-16.0
47054	-11.0
238854	36.0
91126	-11.0
32480	-9.0
63154	14.0
267694	52.0
258398	101.0
23590	-7.0
79926	-95.0
148890	-93.0
113974	23.0
243600	-26.0
7700	24.0
193830	-29.0
196266	56.0
263942	74.0
224504	71.0
150990	-29.0
21812	-14.0
209328	-50.0
159376	12.0
227332	11.0
190050	42.0
6118	16.0
228284	-100.0
293734	-54.0
247184	34.0
137942	-6.0
73066	25.0
90636	51.0
7294	-47.0
171150	26.0
299068	42.0
271586	38.0
7812	121.0
185584	13.0
131852	57.0
291368	-56.0
24990	65.0
105770	51.0
243292	-72.0
207984	12.0
264404	-54.0
294910	-10.0
37744	-62.0
82740	2.0
262192	-9.0
64862	-66.0
119952	33.0
66178	51.0
160062	41.0
74214	-1.0
92694	25.0
140812	92.0
161630	19.0
56224	23.0
138684	-38.0
11634	18.0
155456	23.0
140644	1.0
166012	58.0
281288	6.0
77028	-26.0
167902	-64.0
190736	-63.0
265846	-6.0
143556	-17.0
224056	-15.0
9464	55.0
68250	18.0
144704	19.0
113988	1.0
129668	-60.0
18018	81.0
221256	-78.0
139552	-47.0
254450	-94.0
281526	6.0
251566	13.0
25620	-43.0
159138	23.0
14588	15.0
35994	11.0
186018	-3.0
117124	19.0
281414	-10.0
4060	14.0
149142	-61.0
71050	61.0
258258	51.0
270550	14.0
299628	-41.0
37828	44.0
25060	26.0
224042	39.0
283486	36.0
175252	-11.0
40628	-10.0
105000	-34.0
102536	-29.0
122640	-90.0
140882	-70.0
182700	-87.0
211470	-16.0
247996	38.0
260316	9.0
34720	37.0
113960	25.0
291088	60.0
219492	-85.0
15848	-2.0
78862	-100.0
135618	-16.0
205268	-4.0
88536	-56.0
218190	-64.0
223062	6.0
159348	-39.0
233086	38.0
44058	32.0
283962	36.0
211722	10.0
221116	96.0
50764	-21.0
133378	-43.0
272314	54.0
131320	-55.0
143388	152.0
179886	-39.0
205870	74.0
272146	-14.0
275870	14.0
263956	-13.0
108612	-6.0
24808	-11.0
170394	-5.0
169246	54.0
65506	18.0
179158	19.0
80906	-21.0
99596	23.0
182406	47.0
88452	19.0
186214	-8.0
114492	39.0
215600	22.0
187558	-38.0
277858	30.0
128296	6.0
215124	-32.0
284816	-127.0
296436	10.0
271726	-28.0
14420	28.0
66906	36.0
148918	65.0
31052	-45.0
231308	-28.0
184198	-53.0
19292	-7.0
79968	-75.0
242914	-8.0
193914	40.0
218358	5.0
288288	15.0
130844	-22.0
203574	-22.0
226100	-22.0
274218	-30.0
253946	21.0
91042	92.0
69608	50.0
224154	-13.0
287616	-110.0
37492	-4.0
281176	28.0
118426	-123.0
231896	-31.0
275758	-41.0
292502	14.0
120176	32.0
148582	-4.0
43330	-94.0
212716	-29.0
185766	73.0
166404	4.0
48454	50.0
86744	-62.0
119672	18.0
103866	-26.0
12446	-48.0
192822	68.0
67788	-16.0
222586	23.0
19614	24.0
26194	8.0
239470	39.0
265440	1.0
12166	34.0
130354	-1.0
257306	23.0
235382	6.0
25998	66.0
218344	-28.0
1624	-70.0
74578	0.0
183792	0.0
224644	-20.0
27454	39.0
11606	-4.0
1498	-25.0
80178	9.0
63070	13.0
110054	-13.0
267050	-49.0
119574	-1.0
135142	-25.0
178514	50.0
189994	7.0
285124	-35.0
260876	29.0
45598	49.0
263452	-8.0
159166	-7.0
233604	-15.0
14966	-75.0
42056	54.0
189728	-81.0
81130	-22.0
183316	13.0
124950	-16.0
294798	29.0
122304	51.0
257250	-1.0
11760	35.0
24318	4.0
39060	75.0
119238	0.0
62958	-31.0
53592	-68.0
80584	-27.0
106862	-5.0
202328	9.0
46018	-14.0
148960	-38.0
7924	-16.0
150304	41.0
188804	50.0
205814	4.0
136262	-22.0
130480	1.0
179354	-16.0
294560	40.0
143990	-24.0
62594	-53.0
59724	24.0
97342	-51.0
97468	33.0
159614	-28.0
162246	-48.0
168994	-20.0
123718	41.0
21308	-36.0
72548	-19.0
50330	-2.0
103600	3.0
122500	10.0
127288	-38.0
151326	27.0
268660	-18.0
232554	18.0
84280	60.0
226702	35.0
160174	-68.0
268632	-40.0
32032	-34.0
165676	-79.0
252952	35.0
163002	54.0
217700	19.0
54208	-18.0
53942	14.0
282674	-31.0
163786	11.0
92400	4.0
50554	100.0
194754	44.0
197722	-30.0
117348	17.0
120120	-9.0
100800	72.0
192724	-20.0
70868	9.0
59150	5.0
35406	-11.0
134596	23.0
188972	-18.0
105476	-38.0
182224	-71.0
161462	-18.0
16674	21.0
82810	39.0
227612	36.0
267162	43.0
117404	44.0
19628	-41.0
28434	-53.0
57484	-6.0
131278	35.0
47698	50.0
226646	-32.0
60172	9.0
66332	30.0
267904	16.0
85680	53.0
63868	-39.0
152432	-28.0
247926	-7.0
249802	78.0
213906	-67.0
156898	-55.0
143416	4.0
117922	-7.0
29344	9.0
254828	7.0
8526	49.0
281736	-21.0
66654	17.0
219674	17.0
2310	25.0
136696	19.0
72324	-34.0
206108	83.0
89054	26.0
153482	19.0
236992	-11.0
39970	30.0
35224	-40.0
72352	2.0
3766	-18.0
14770	1.0
192738	-44.0
23086	45.0
186172	-61.0
107226	43.0
20916	-8.0
49924	35.0
207200	37.0
152586	-67.0
246288	-33.0
201712	-46.0
270494	-33.0
105924	13.0
98854	-71.0
125762	67.0
202818	-90.0
90846	45.0
194236	-36.0
288834	-2.0
277578	-139.0
138278	8.0
194880	28.0
281974	50.0
298298	15.0
250082	-64.0
285936	-17.0
39508	-53.0
18088	21.0
166698	-44.0
195454	71.0
70126	-86.0
60004	15.0
276052	56.0
250390	-76.0
250152	32.0
117516	-17.0
79982	-28.0
146510	-40.0
227990	9.0
48342	-8.0
92960	12.0
2156	60.0
144284	8.0
195818	8.0
138292	26.0
219086	-33.0
280322	34.0
44044	-4.0
12334	48.0
50022	-9.0
12012	3.0
56868	-40.0
236684	-41.0
103432	-41.0
223426	5.0
182098	45.0
13538	-3.0
259182	-11.0
165340	-20.0
66976	13.0
124544	-68.0
255640	-2.0
219702	19.0
191940	-22.0
61992	49.0
20664	24.0
100086	-14.0
322	-8.0
174580	34.0
83818	58.0
252224	55.0
233814	59.0
83020	-40.0
238462	7.0
244860	7.0
239400	-22.0
93170	-65.0
64204	8.0
1078	-11.0
282996	24.0
106484	11.0
148106	-57.0
217588	122.0
142044	28.0
55888	35.0
283220	29.0
253274	9.0
247450	54.0
29008	38.0
202398	-50.0
53382	-18.0
138208	9.0
86408	-24.0
65408	86.0
13062	-12.0
265272	11.0
296506	-33.0
153160	-38.0
108878	-28.0
162358	19.0
178080	25.0
28840	-84.0
240618	5.0
166082	-46.0
30156	-13.0
14196	10.0
46088	-77.0
258132	85.0
277984	-23.0
291032	-37.0
155806	-47.0
248178	-35.0
45010	20.0
100632	-22.0
80808	-2.0
161798	16.0
72142	-30.0
177408	-16.0
35070	18.0
104356	19.0
195062	7.0
240520	-72.0
11382	-47.0
153384	29.0
182364	34.0
83160	-82.0
3094	-16.0
64414	97.0
21728	51.0
36050	44.0
79380	5.0
267218	-72.0
230734	123.0
187096	-22.0
288078	9.0
287532	47.0
263368	-19.0
238140	-48.0
41804	17.0
138768	39.0
13132	-49.0
119504	-42.0
257978	-38.0
37394	-29.0
41622	-42.0
152614	-26.0
155512	-27.0
50946	-71.0
72884	3.0
101668	-45.0
87444	11.0
234458	40.0
43960	5.0
46326	31.0
189308	-36.0
213136	-59.0
292054	-48.0
46186	-38.0
242522	-14.0
146748	36.0
3584	-9.0
35462	-26.0
239680	9.0
247590	13.0
223832	-28.0
288232	50.0
114800	20.0
60998	-21.0
221172	29.0
103712	-24.0
98826	37.0
285670	27.0
119280	-55.0
228634	69.0
170604	38.0
120722	38.0
286972	-80.0
153804	-117.0
158592	33.0
189224	-22.0
157374	16.0
104566	6.0
38948	45.0
69692	53.0
247702	-11.0
147644	-39.0
11998	32.0
158788	22.0
208362	-33.0
63896	16.0
290990	-48.0
